C([H])([H])([H])C([H])=C([H])C(=O)C([H])([H])C([H])([H])[H] AFC001028
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C1([H])C([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001029
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H] AFC001030
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])O1)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001031
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])O[H])C([H])([H])[H] AFC001032
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])C([H])(C([H])([H])C([H])([H])C1=O)C([H])([H])C(=O)OC([H])([H])[H] AFC001033
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C1=C([H])C([H])=C([H])O1 AFC001034
C1([H])=C([H])C2=C(C([H])=C1[H])N([H])C([H])=C2C([H])([H])C([H])=NO[H] AFC001035
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C([H])=C([H])C(=C1O[H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001036
C1([H])=C(C([H])=C([H])C(=C1[H])O[H])C([H])=C([H])C(=O)N([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C(C([H])=C2[H])O[H] AFC001037
C([H])([H])([H])C(=C([H])C(=O)O[H])C([H])=C([H])C1(C(=C([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])O[H] AFC001038
C([H])([H])(C([H])(C([H])(C(=O)[O-])O[H])C(=O)[O-])C(=O)[O-] AFC001039
C([H])([H])=C1C([H])([H])C23C([H])([H])C1([H])C([H])([H])C([H])([H])C3([H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C4([H])C2([H])C([H])=O)C(=O)O[H] AFC001040
C1([H])([H])C2=C([H])C(=O)C(=O)C([H])=C2N([H])C1([H])C(=O)O[H] AFC001041
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])O1)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001042
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H])C([H])([H])[H] AFC001043
C([H])([H])([H])[S+](C([H])([H])C([H])([H])C(=O)C(=O)[O-])C([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])O[H] AFC001044
C1([H])=C([H])C2=C(C([H])=C1[H])N([H])C([H])=C2C([H])([H])C([H])=NO[H] AFC001045
C([H])([H])(C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O[H])O[H])O[H])O[H])O[H] AFC001046
C([H])(=C([H])C(=O)[O-])C(=O)C([H])([H])C(=O)C([H])([H])C(=O)[O-] AFC001047
C([H])(=O)C([H])(C([H])(C([H])(C([H])(C(=O)[O-])O[H])O[H])O[H])O[H] AFC001048
C([H])([H])=C1C([H])([H])C23C([H])([H])C1(C([H])([H])C([H])([H])C3([H])C4(C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C4([H])C2([H])C(=O)O[H])C(=O)O[H])C([H])=O)O[H] AFC001049
C([H])([H])(C1([H])C([H])(C([H])(C([H])(N=C([H])N([H])C2=C(C(=O)N([H])[H])N=C([H])N2C3([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])O[H])O3)O[H])O[H])O1)O[H])O[H])OP(=O)(O[H])O[H] AFC001050
C1([H])=C([H])C(=NC([H])(C1([H])[H])C(=O)[O-])C(=O)[O-] AFC001051
C([H])([H])([H])C(=C([H])C([H])([H])N([H])C1=NC([H])=NC2=C1N=C([H])N2C([H])([H])C([H])(C(=O)O[H])N([H])[H])C([H])([H])O[H] AFC001052
C([H])(=C([H])C(=O)[O-])C(=O)[O-] AFC001053
C([H])([H])(C([H])(C(=O)[O-])O[H])O[H] AFC001054
C([H])([H])([H])C([H])(C(=O)N([H])C([H])(C([H])([H])[H])C(=O)O[H])N([H])[H] AFC001055
C([H])([H])=C1C([H])([H])C23C([H])([H])C1(C([H])([H])C([H])([H])C3([H])C45C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C4([H])C2([H])C(=O)O[H])C(=O)OC5([H])[H])O[H] AFC001056
C([H])([H])(C(=O)C(=O)[O-])OP(=O)([O-])[O-] AFC001057
C1([H])([H])C([H])([H])C([H])(C(=O)[O-])N=C(C1([H])[H])C(=O)[O-] AFC001058
C([H])([H])(C([H])(C(=O)[O-])OP(=O)([O-])[O-])S(=O)(=O)[O-] AFC001059
C([H])([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])=O AFC001060
C([H])([H])=C1C([H])([H])C23C([H])([H])C1(C([H])([H])C([H])([H])C2([H])C4(C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C4([H])C3([H])C(=O)O[H])C(=O)O[H])C(=O)O[H])O[H] AFC001061
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-] AFC001062
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#CC([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-] AFC001063
C([H])([H])([H])C(=C([H])C([H])([H])N([H])C1=C2C(=NC([H])=N1)N=C([H])N2[H])C([H])([H])OC3([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])O[H] AFC001064
C([H])([H])([H])SC([H])([H])C([H])([H])C(=O)C(=C([H])OP(=O)(O[H])O[H])O[H] AFC001065
C([H])([H])([H])SC([H])([H])C([H])([H])C(=O)C(=C([H])O[H])O[H] AFC001066
C([H])([H])([H])C(=C([H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])O[H])C([H])([H])C(=O)O[H] AFC001067
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])(C(=O)C(=O)O[H])C(=O)O[H] AFC001069
C([H])([H])([H])C1([H])C([H])(C([H])(C([H])(C([H])(OC([H])([H])C2([H])C([H])(C([H])(C([H])(C([H])(O2)OC3=C(C4=C([H])C(=C(C([H])=C4[H])O[H])OC([H])([H])[H])OC5=C(C(=C([H])C(=C5[H])O[H])O[H])C3=O)O[H])O[H])O[H])O1)O[H])O[H])O[H] AFC001072
C([H])([H])(C([H])(C1([H])C(=O)C(=C(O[H])O1)O[H])O[H])O[H] AFC001073
C([H])([H])([H])C(=C([H])C([H])([H])C1=C(C([H])=C(C2=C1OC(=C(C2=O)OC3([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])[H])O3)O[H])O[H])O[H])C4=C([H])C([H])=C(C([H])=C4[H])OC([H])([H])[H])O[H])O[H])C([H])([H])[H] AFC001074
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OP(=O)([O-])OP(=O)([O-])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001075
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])O[H] AFC001076
C([H])([H])([H])C([H])=C([H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])O[H] AFC001077
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C(=O)OC1([H])C([H])(C([H])(OC([H])([H])C2([H])C([H])(C([H])(C([H])(C([H])(O2)OP(=O)(O[H])O[H])N([H])C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H])OC(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H])O[H])OC([H])(C([H])([H])OC3(C([H])([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O[H])O3)O[H])OC4(C([H])([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O[H])O4)O[H])O[H])C(=O)O[H])C(=O)O[H])C1([H])OP(=O)(O[H])O[H])N([H])C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H] AFC001079
C([H])([H])([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C([H])C(=O)C(C([H])([H])[H])(C1([H])C([H])(C([H])([H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])=C4C([H])(C([H])=C(C(=O)C4(C([H])([H])[H])C([H])([H])[H])OC5([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O5)O[H])O[H])O[H])C3(C([H])([H])[H])C(=O)C([H])([H])C12C([H])([H])[H])O[H])O[H] AFC001080
C([H])([H])([H])C1(C([H])([H])C([H])(C2([H])C([H])=C([H])OC([H])(C21[H])OC3([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])O[H])O[H])O[H] AFC001081
C([H])([H])(C([H])(C(=O)O[H])N([H])[H])[Se][H] AFC001083
C([H])([H])([H])OC1=C([H])C(=C([H])C([H])=C1O[H])C([H])([H])C([H])(C([H])([H])O[H])C([H])(C([H])([H])C2=C([H])C([H])=C(C(=C2[H])OC([H])([H])[H])O[H])C([H])([H])O[H] AFC001084
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001085
C([H])([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])(O[H])O[H] AFC001086
C([H])([H])([H])SC([H])([H])C([H])(C([H])(C([H])(C([H])=O)O[H])O[H])O[H] AFC001087
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=O AFC001088
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=O AFC001089
C([H])([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=O AFC001090
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C(=O)C([H])([H])[H] AFC001091
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=O AFC001092
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=O AFC001093
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])O[H] AFC001094
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001095
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])=C([H])C4=C([H])C([H])=C(C([H])=C4[H])O[H])O[H] AFC001096
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001097
C1([H])=C([H])C([H])=C(C([H])=C1[H])C([H])=C([H])C(=O)OC([H])([H])C2([H])C([H])(C([H])(C([H])(C([H])(O2)OC3([H])C4([H])C([H])(C([H])=C([H])O3)C([H])(C5([H])C4(C([H])([H])O[H])O5)O[H])O[H])O[H])O[H] AFC001098
C([H])([H])([H])C(=C([H])C([H])([H])N([H])C1=NC([H])=NC2=C1N=C([H])N2C3([H])C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])C([H])([H])O[H] AFC001099
C([H])([H])([H])OC1=C([H])C(=C([H])C([H])=C1OC2([H])C([H])(C([H])(C([H])(C([H])(C(=O)O[H])O2)O[H])O[H])O[H])C([H])=C([H])C(=O)O[H] AFC001100
C([H])([H])=C([H])C1=C(C([H])([H])[H])C(=NC1=C([H])C2=C(C([H])([H])[H])C(=C(C([H])=C3C(=C(C([H])([H])[H])C(=N3)C([H])=C4C(=C(C([H])=C([H])[H])C(=N4)[O-])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])N2[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])[O-] AFC001101
C([H])([H])([H])OC1=C([H])C(=C([H])C([H])=C1O[H])C([H])=C([H])C(=O)OC([H])([H])C2([H])C([H])(C([H])(C([H])(C([H])(O2)OC3(C([H])([H])O[H])C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])O[H])O[H])O[H] AFC001102
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1O[H])C(=O)O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001103
C([H])([H])([H])C(=C([H])C([H])([H])C1=C(C(=C(C(=C1O[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])O[H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])O[H])C([H])([H])[H] AFC001104
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C(C([H])([H])C([H])([H])C12C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C4([H])C([H])([H])C3([H])[H])O[H] AFC001105
C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(OC([H])([H])C2([H])C([H])(C([H])(C([H])(C([H])(O[H])O2)O[H])O[H])O[H])O1)O[H])O[H])O[H])O[H] AFC001106
C1([H])=C([H])C([H])=C(C([H])=C1[H])C([H])=C([H])C(=O)C2=C(C([H])=C(C([H])=C2O[H])O[H])O[H] AFC001107
C([H])([H])(C([H])(C([H])(C([H])(C(=O)C(=O)O[H])O[H])O[H])O[H])OP(=O)(O[H])O[H] AFC001108
C([H])([H])([H])C([H])([H])C([H])(C([H])=C([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])=C4C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])OC5([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O5)O[H])O[H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H] AFC001109
C([H])([H])([H])C1([H])C(=O)C([H])(C([H])(C([H])(O1)OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C2([H])C([H])(C([H])(C([H])(N3C([H])=C([H])C(=O)N([H])C3=O)O2)O[H])O[H])O[H])O[H] AFC001110
C([H])([H])(C([H])(C1([H])C([H])(C([H])(C(=O)O1)O[H])O[H])O[H])O[H] AFC001111
C([H])([H])([H])C([H])([H])C([H])(C([H])([H])[H])C(=O)C(=O)[O-] AFC001112
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])(C(=O)[O-])O[H])C(=O)[O-] AFC001113
C1([H])=C([H])N(C2([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC3([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])O[H])O2)O[H])O[H])C(=O)N([H])C1=O AFC001114
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C2=C(C([H])([H])[H])C(=C([H])C(=C2O1)C([H])([H])[H])O[H] AFC001115
C([H])([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])C1([H])C(=C([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])[H] AFC001116
C([H])([H])(C([H])([H])C(=O)[O-])C1=C([H])N([H])C(=C1C([H])([H])C(=O)[O-])C([H])([H])[N+]([H])([H])[H] AFC001117
C([H])([H])([H])OC1=C([H])C2=C(C(=C1[H])O[H])C(=O)C([H])([H])C([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])O2 AFC001118
C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O[H])O1)O[H])O[H])O[H])O[H] AFC001119
C([H])([H])([H])C(=O)C([H])([H])C(=O)[O-] AFC001120
C([H])([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])=O AFC001121
C([H])([H])([H])SC([H])([H])C([H])([H])C(=O)[O-] AFC001122
C([H])([H])([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C(=O)[O-] AFC001123
C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O[H])O1)O[H])O[H])O[H])O[H] AFC001124
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])C([H])(C([H])([H])C([H])([H])C1=O)C([H])([H])C(=O)[O-] AFC001125
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C(=C([H])C4=C([H])C([H])=C([H])C([H])=C4[H])C([H])([H])C(=O)O[H])O[H] AFC001126
C([H])([H])([H])C([H])(C([H])([H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])O[H])O[H] AFC001127
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C4=C([H])C([H])=C([H])C([H])=C4[H])O[H] AFC001128
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C(=O)C4=C([H])C([H])=C([H])C([H])=C4[H])O[H] AFC001129
C1([H])=C([H])C(=O)OC1=C([H])C(=O)[O-] AFC001130
C([H])([H])(C([H])([H])C(=O)[O-])C([H])=O AFC001131
C1([H])=C([H])C(=O)OC1=C([H])C(=O)[O-] AFC001132
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])O[H])O[H] AFC001133
C([H])([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])(C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])OO[H] AFC001134
C([H])([H])([H])C([H])=C(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])([H])C4([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H] AFC001135
C1([H])=C([H])C(=C(C([H])=C1[H])N([H])C2([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O2)O[H])O[H])C(=O)[O-] AFC001136
C1([H])=C([H])C([H])=C(C([H])=C1[H])C([H])(C#N)O[H] AFC001137
C([H])([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=O AFC001138
C([H])([H])(C(=NC1([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])O[H])O1)O[H])O[H])N([H])[H])N([H])C([H])=O AFC001139
C1([H])=C(C([H])=C([H])C(=C1[H])OC2([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O2)O[H])O[H])O[H])C([H])=C([H])C(=O)O[H] AFC001140
C([H])([H])([H])C1(C([H])([H])[H])C([H])([H])C2([H])C3=C([H])C([H])([H])C4([H])C5(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C1([H])[H])O[H])O[H] AFC001141
C([H])([H])(C([H])([H])N([H])C([H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C1([H])C(=O)O[H])C(=O)O[H])C([H])(C(=O)O[H])N([H])[H] AFC001142
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])=C4C([H])([H])C(=O)C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H] AFC001143
